"LEM_ADAMSS"

"Time      "	".rama_wahacz_P.Element_Force.X"	".rama_wahacz_P.Element_Force.Y"	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"
1.732500e+00	-5.666364e+02	-5.693632e+01	-5.679228e+02	-5.706862e+01	1.109075e+03	4.088333e+02
1.740000e+00	-5.695256e+02	-5.718571e+01	-5.708186e+02	-5.731858e+01	1.114641e+03	4.108218e+02
1.747500e+00	-5.724169e+02	-5.743530e+01	-5.737164e+02	-5.756874e+01	1.120211e+03	4.128106e+02
1.755000e+00	-5.753103e+02	-5.768509e+01	-5.766164e+02	-5.781909e+01	1.125783e+03	4.147997e+02
1.762500e+00	-5.782058e+02	-5.793508e+01	-5.795185e+02	-5.806965e+01	1.131359e+03	4.167891e+02
1.770000e+00	-5.811034e+02	-5.818526e+01	-5.824227e+02	-5.832040e+01	1.136939e+03	4.187788e+02
1.777500e+00	-5.840031e+02	-5.843564e+01	-5.853289e+02	-5.857134e+01	1.142522e+03	4.207688e+02
1.785000e+00	-5.869050e+02	-5.868621e+01	-5.882373e+02	-5.882248e+01	1.148108e+03	4.227590e+02
1.792500e+00	-5.898089e+02	-5.893697e+01	-5.911479e+02	-5.907381e+01	1.153697e+03	4.247496e+02
1.800000e+00	-5.927149e+02	-5.918792e+01	-5.940605e+02	-5.932533e+01	1.159290e+03	4.267405e+02
1.807500e+00	-5.956231e+02	-5.943906e+01	-5.969753e+02	-5.957704e+01	1.164886e+03	4.287316e+02
1.815000e+00	-5.985334e+02	-5.969039e+01	-5.998922e+02	-5.982894e+01	1.170486e+03	4.307230e+02
1.822500e+00	-6.014458e+02	-5.994190e+01	-6.028113e+02	-6.008103e+01	1.176089e+03	4.327147e+02
1.830000e+00	-6.043604e+02	-6.019360e+01	-6.057324e+02	-6.033329e+01	1.181695e+03	4.347066e+02
1.837500e+00	-6.072771e+02	-6.044548e+01	-6.086558e+02	-6.058575e+01	1.187305e+03	4.366989e+02
1.845000e+00	-6.101960e+02	-6.069754e+01	-6.115812e+02	-6.083838e+01	1.192918e+03	4.386914e+02
1.852500e+00	-6.131170e+02	-6.094979e+01	-6.145089e+02	-6.109120e+01	1.198535e+03	4.406841e+02
1.860000e+00	-6.160401e+02	-6.120221e+01	-6.174387e+02	-6.134420e+01	1.204155e+03	4.426771e+02
1.867500e+00	-6.189654e+02	-6.145481e+01	-6.203706e+02	-6.159737e+01	1.209778e+03	4.446704e+02
1.875000e+00	-6.218929e+02	-6.170758e+01	-6.233047e+02	-6.185072e+01	1.215405e+03	4.466639e+02
1.882500e+00	-6.248225e+02	-6.196054e+01	-6.262410e+02	-6.210424e+01	1.221036e+03	4.486577e+02
1.890000e+00	-6.277543e+02	-6.221366e+01	-6.291795e+02	-6.235794e+01	1.226670e+03	4.506517e+02
1.897500e+00	-6.306883e+02	-6.246695e+01	-6.321201e+02	-6.261181e+01	1.232307e+03	4.526460e+02
1.905000e+00	-6.336244e+02	-6.272042e+01	-6.350629e+02	-6.286586e+01	1.237948e+03	4.546405e+02
1.912500e+00	-6.365628e+02	-6.297406e+01	-6.380079e+02	-6.312007e+01	1.243593e+03	4.566352e+02
1.920000e+00	-6.395033e+02	-6.322786e+01	-6.409551e+02	-6.337444e+01	1.249241e+03	4.586302e+02
1.927500e+00	-6.424460e+02	-6.348183e+01	-6.439045e+02	-6.362899e+01	1.254892e+03	4.606254e+02
1.935000e+00	-6.453909e+02	-6.373596e+01	-6.468561e+02	-6.388370e+01	1.260547e+03	4.626209e+02
1.942500e+00	-6.483380e+02	-6.399026e+01	-6.498098e+02	-6.413857e+01	1.266206e+03	4.646165e+02
1.950000e+00	-6.512873e+02	-6.424471e+01	-6.527658e+02	-6.439361e+01	1.271868e+03	4.666124e+02
1.957500e+00	-6.542388e+02	-6.449933e+01	-6.557240e+02	-6.464880e+01	1.277534e+03	4.686085e+02
1.965000e+00	-6.571925e+02	-6.475411e+01	-6.586845e+02	-6.490416e+01	1.283203e+03	4.706048e+02
1.972500e+00	-6.601484e+02	-6.500904e+01	-6.616471e+02	-6.515967e+01	1.288876e+03	4.726013e+02
1.980000e+00	-6.631066e+02	-6.526413e+01	-6.646120e+02	-6.541534e+01	1.294552e+03	4.745981e+02
1.987500e+00	-6.660669e+02	-6.551937e+01	-6.675791e+02	-6.567116e+01	1.300232e+03	4.765950e+02
1.995000e+00	-6.690295e+02	-6.577477e+01	-6.705484e+02	-6.592714e+01	1.305916e+03	4.785921e+02
2.002500e+00	-6.719944e+02	-6.603032e+01	-6.735199e+02	-6.618327e+01	1.311603e+03	4.805894e+02
2.010000e+00	-6.749614e+02	-6.628602e+01	-6.764937e+02	-6.643954e+01	1.317294e+03	4.825870e+02
2.017500e+00	-6.779307e+02	-6.654186e+01	-6.794698e+02	-6.669597e+01	1.322988e+03	4.845847e+02
2.025000e+00	-6.809023e+02	-6.679785e+01	-6.824481e+02	-6.695254e+01	1.328687e+03	4.865826e+02
2.032500e+00	-6.838761e+02	-6.705399e+01	-6.854286e+02	-6.720926e+01	1.334388e+03	4.885807e+02
2.040000e+00	-6.868521e+02	-6.731027e+01	-6.884114e+02	-6.746613e+01	1.340094e+03	4.905789e+02
2.047500e+00	-6.898305e+02	-6.756670e+01	-6.913965e+02	-6.772313e+01	1.345803e+03	4.925774e+02
2.055000e+00	-6.928110e+02	-6.782326e+01	-6.943839e+02	-6.798028e+01	1.351516e+03	4.945760e+02
2.062500e+00	-6.957939e+02	-6.807996e+01	-6.973735e+02	-6.823756e+01	1.357232e+03	4.965748e+02
2.070000e+00	-6.987790e+02	-6.833680e+01	-7.003653e+02	-6.849499e+01	1.362952e+03	4.985738e+02
2.077500e+00	-7.017664e+02	-6.859378e+01	-7.033595e+02	-6.875255e+01	1.368676e+03	5.005729e+02
2.085000e+00	-7.047560e+02	-6.885089e+01	-7.063560e+02	-6.901024e+01	1.374404e+03	5.025722e+02
2.092500e+00	-7.077480e+02	-6.910814e+01	-7.093547e+02	-6.926807e+01	1.380135e+03	5.045716e+02
2.100000e+00	-7.107422e+02	-6.936551e+01	-7.123557e+02	-6.952603e+01	1.385870e+03	5.065712e+02
2.107500e+00	-7.137387e+02	-6.962302e+01	-7.153591e+02	-6.978412e+01	1.391609e+03	5.085710e+02
2.115000e+00	-7.167376e+02	-6.988065e+01	-7.183647e+02	-7.004234e+01	1.397352e+03	5.105708e+02
2.122500e+00	-7.197387e+02	-7.013841e+01	-7.213726e+02	-7.030069e+01	1.403098e+03	5.125709e+02
2.130000e+00	-7.227421e+02	-7.039630e+01	-7.243829e+02	-7.055916e+01	1.408848e+03	5.145711e+02
2.137500e+00	-7.257479e+02	-7.065431e+01	-7.273955e+02	-7.081776e+01	1.414602e+03	5.165714e+02
2.145000e+00	-7.287559e+02	-7.091244e+01	-7.304103e+02	-7.107648e+01	1.420360e+03	5.185718e+02
2.152500e+00	-7.317663e+02	-7.117070e+01	-7.334276e+02	-7.133531e+01	1.426121e+03	5.205724e+02
2.160000e+00	-7.347790e+02	-7.142907e+01	-7.364471e+02	-7.159427e+01	1.431886e+03	5.225731e+02
2.167500e+00	-7.377940e+02	-7.168756e+01	-7.394690e+02	-7.185335e+01	1.437656e+03	5.245739e+02
2.175000e+00	-7.408114e+02	-7.194616e+01	-7.424932e+02	-7.211254e+01	1.443428e+03	5.265749e+02
2.182500e+00	-7.438311e+02	-7.220488e+01	-7.455197e+02	-7.237185e+01	1.449205e+03	5.285759e+02
2.190000e+00	-7.468531e+02	-7.246371e+01	-7.485486e+02	-7.263127e+01	1.454986e+03	5.305771e+02
2.197500e+00	-7.498775e+02	-7.272266e+01	-7.515799e+02	-7.289080e+01	1.460770e+03	5.325784e+02
2.205000e+00	-7.529042e+02	-7.298171e+01	-7.546135e+02	-7.315044e+01	1.466559e+03	5.345798e+02
2.212500e+00	-7.559333e+02	-7.324087e+01	-7.576495e+02	-7.341019e+01	1.472351e+03	5.365813e+02
2.220000e+00	-7.589648e+02	-7.350014e+01	-7.606878e+02	-7.367004e+01	1.478147e+03	5.385829e+02
2.227500e+00	-7.619986e+02	-7.375951e+01	-7.637285e+02	-7.393000e+01	1.483947e+03	5.405845e+02
2.235000e+00	-7.650348e+02	-7.401898e+01	-7.667716e+02	-7.419006e+01	1.489751e+03	5.425863e+02
2.242500e+00	-7.680733e+02	-7.427855e+01	-7.698170e+02	-7.445023e+01	1.495559e+03	5.445882e+02
2.250000e+00	-7.711143e+02	-7.453823e+01	-7.728648e+02	-7.471049e+01	1.501371e+03	5.465901e+02
2.257500e+00	-7.741576e+02	-7.479800e+01	-7.759151e+02	-7.497086e+01	1.507186e+03	5.485922e+02
2.265000e+00	-7.772033e+02	-7.505787e+01	-7.789677e+02	-7.523131e+01	1.513006e+03	5.505943e+02
2.272500e+00	-7.802514e+02	-7.531784e+01	-7.820227e+02	-7.549187e+01	1.518830e+03	5.525964e+02
2.280000e+00	-7.833018e+02	-7.557789e+01	-7.850801e+02	-7.575252e+01	1.524657e+03	5.545987e+02
2.287500e+00	-7.863547e+02	-7.583804e+01	-7.881399e+02	-7.601326e+01	1.530489e+03	5.566010e+02
2.295000e+00	-7.894100e+02	-7.609828e+01	-7.912022e+02	-7.627408e+01	1.536325e+03	5.586034e+02
2.302500e+00	-7.924677e+02	-7.635861e+01	-7.942668e+02	-7.653500e+01	1.542164e+03	5.606058e+02
2.310000e+00	-7.955278e+02	-7.661902e+01	-7.973339e+02	-7.679601e+01	1.548008e+03	5.626083e+02
2.317500e+00	-7.985904e+02	-7.687952e+01	-8.004033e+02	-7.705710e+01	1.553855e+03	5.646109e+02
2.325000e+00	-8.016553e+02	-7.714010e+01	-8.034753e+02	-7.731827e+01	1.559707e+03	5.666135e+02
2.332500e+00	-8.047227e+02	-7.740076e+01	-8.065496e+02	-7.757952e+01	1.565563e+03	5.686161e+02
2.340000e+00	-8.077925e+02	-7.766150e+01	-8.096264e+02	-7.784086e+01	1.571422e+03	5.706188e+02
2.347500e+00	-8.108648e+02	-7.792232e+01	-8.127056e+02	-7.810227e+01	1.577286e+03	5.726215e+02
2.355000e+00	-8.139395e+02	-7.818322e+01	-8.157873e+02	-7.836376e+01	1.583154e+03	5.746242e+02
2.362500e+00	-8.170166e+02	-7.844419e+01	-8.188714e+02	-7.862532e+01	1.589026e+03	5.766270e+02
2.370000e+00	-8.200962e+02	-7.870524e+01	-8.219580e+02	-7.888696e+01	1.594902e+03	5.786298e+02
2.377500e+00	-8.231783e+02	-7.896635e+01	-8.250471e+02	-7.914867e+01	1.600782e+03	5.806326e+02
2.385000e+00	-8.262628e+02	-7.922754e+01	-8.281386e+02	-7.941045e+01	1.606666e+03	5.826355e+02
2.392500e+00	-8.293498e+02	-7.948879e+01	-8.312326e+02	-7.967229e+01	1.612554e+03	5.846384e+02
2.400000e+00	-8.324392e+02	-7.975011e+01	-8.343290e+02	-7.993421e+01	1.618447e+03	5.866412e+02
2.407500e+00	-8.355311e+02	-8.001149e+01	-8.374280e+02	-8.019618e+01	1.624343e+03	5.886441e+02
2.415000e+00	-8.386255e+02	-8.027294e+01	-8.405294e+02	-8.045822e+01	1.630244e+03	5.906470e+02
2.422500e+00	-8.417224e+02	-8.053445e+01	-8.436333e+02	-8.072032e+01	1.636149e+03	5.926499e+02
2.430000e+00	-8.448218e+02	-8.079601e+01	-8.467397e+02	-8.098248e+01	1.642058e+03	5.946528e+02
2.437500e+00	-8.479237e+02	-8.105764e+01	-8.498486e+02	-8.124470e+01	1.647971e+03	5.966556e+02
2.445000e+00	-8.510280e+02	-8.131932e+01	-8.529600e+02	-8.150697e+01	1.653888e+03	5.986585e+02
2.452500e+00	-8.541349e+02	-8.158105e+01	-8.560740e+02	-8.176930e+01	1.659810e+03	6.006613e+02
2.460000e+00	-8.572443e+02	-8.184284e+01	-8.591904e+02	-8.203168e+01	1.665736e+03	6.026642e+02
2.467500e+00	-8.603562e+02	-8.210467e+01	-8.623094e+02	-8.229411e+01	1.671666e+03	6.046670e+02
2.475000e+00	-8.634706e+02	-8.236656e+01	-8.654308e+02	-8.255659e+01	1.677600e+03	6.066698e+02
2.482500e+00	-8.665875e+02	-8.262849e+01	-8.685548e+02	-8.281912e+01	1.683539e+03	6.086725e+02
2.490000e+00	-8.697070e+02	-8.289046e+01	-8.716814e+02	-8.308169e+01	1.689481e+03	6.106752e+02
2.497500e+00	-8.728289e+02	-8.315248e+01	-8.748104e+02	-8.334430e+01	1.695428e+03	6.126779e+02
2.505000e+00	-8.759535e+02	-8.341455e+01	-8.779421e+02	-8.360696e+01	1.701380e+03	6.146805e+02
2.512500e+00	-8.790805e+02	-8.367665e+01	-8.810762e+02	-8.386966e+01	1.707335e+03	6.166831e+02
2.520000e+00	-8.822101e+02	-8.393879e+01	-8.842129e+02	-8.413239e+01	1.713295e+03	6.186857e+02
2.527500e+00	-8.853423e+02	-8.420096e+01	-8.873522e+02	-8.439516e+01	1.719259e+03	6.206882e+02
2.535000e+00	-8.884770e+02	-8.446317e+01	-8.904940e+02	-8.465796e+01	1.725228e+03	6.226906e+02
2.542500e+00	-8.916143e+02	-8.472541e+01	-8.936384e+02	-8.492080e+01	1.731201e+03	6.246930e+02
2.550000e+00	-8.947541e+02	-8.498768e+01	-8.967854e+02	-8.518367e+01	1.737178e+03	6.266953e+02
2.557500e+00	-8.978965e+02	-8.524998e+01	-8.999349e+02	-8.544656e+01	1.743159e+03	6.286975e+02
2.565000e+00	-9.010415e+02	-8.551231e+01	-9.030871e+02	-8.570949e+01	1.749145e+03	6.306997e+02
2.572500e+00	-9.041891e+02	-8.577466e+01	-9.062418e+02	-8.597244e+01	1.755135e+03	6.327018e+02
2.580000e+00	-9.073392e+02	-8.603704e+01	-9.093991e+02	-8.623541e+01	1.761130e+03	6.347038e+02
2.587500e+00	-9.104920e+02	-8.629944e+01	-9.125590e+02	-8.649840e+01	1.767129e+03	6.367057e+02
2.595000e+00	-9.136473e+02	-8.656185e+01	-9.157215e+02	-8.676141e+01	1.773132e+03	6.387075e+02
2.602500e+00	-9.168052e+02	-8.682429e+01	-9.188866e+02	-8.702444e+01	1.779140e+03	6.407093e+02
2.610000e+00	-9.199658e+02	-8.708674e+01	-9.220543e+02	-8.728749e+01	1.785152e+03	6.427109e+02
2.617500e+00	-9.231289e+02	-8.734920e+01	-9.252246e+02	-8.755055e+01	1.791169e+03	6.447124e+02
2.625000e+00	-9.262947e+02	-8.761168e+01	-9.283975e+02	-8.781362e+01	1.797190e+03	6.467139e+02
2.632500e+00	-9.294630e+02	-8.787417e+01	-9.315731e+02	-8.807671e+01	1.803215e+03	6.487152e+02
2.640000e+00	-9.326340e+02	-8.813666e+01	-9.347513e+02	-8.833980e+01	1.809245e+03	6.507164e+02
2.647500e+00	-9.358076e+02	-8.839916e+01	-9.379321e+02	-8.860289e+01	1.815280e+03	6.527175e+02
2.655000e+00	-9.389839e+02	-8.866167e+01	-9.411156e+02	-8.886600e+01	1.821318e+03	6.547185e+02
2.662500e+00	-9.421628e+02	-8.892418e+01	-9.443017e+02	-8.912910e+01	1.827362e+03	6.567194e+02
2.670000e+00	-9.453443e+02	-8.918669e+01	-9.474905e+02	-8.939221e+01	1.833410e+03	6.587201e+02
2.677500e+00	-9.485285e+02	-8.944920e+01	-9.506819e+02	-8.965531e+01	1.839462e+03	6.607207e+02
2.685000e+00	-9.517154e+02	-8.971170e+01	-9.538760e+02	-8.991841e+01	1.845519e+03	6.627211e+02
2.692500e+00	-9.549049e+02	-8.997420e+01	-9.570727e+02	-9.018151e+01	1.851581e+03	6.647215e+02
2.700000e+00	-9.580970e+02	-9.023670e+01	-9.602721e+02	-9.044460e+01	1.857647e+03	6.667216e+02
2.707500e+00	-9.612919e+02	-9.049918e+01	-9.634742e+02	-9.070768e+01	1.863717e+03	6.687216e+02
2.715000e+00	-9.644894e+02	-9.076165e+01	-9.666790e+02	-9.097075e+01	1.869792e+03	6.707215e+02
2.722500e+00	-9.676895e+02	-9.102411e+01	-9.698864e+02	-9.123380e+01	1.875872e+03	6.727212e+02
2.730000e+00	-9.708924e+02	-9.128656e+01	-9.730965e+02	-9.149684e+01	1.881956e+03	6.747208e+02
2.737500e+00	-9.740980e+02	-9.154899e+01	-9.763094e+02	-9.175987e+01	1.888045e+03	6.767202e+02
2.745000e+00	-9.773062e+02	-9.181140e+01	-9.795249e+02	-9.202288e+01	1.894139e+03	6.787194e+02
2.752500e+00	-9.805171e+02	-9.207379e+01	-9.827431e+02	-9.228586e+01	1.900237e+03	6.807184e+02
2.760000e+00	-9.837308e+02	-9.233616e+01	-9.859641e+02	-9.254882e+01	1.906340e+03	6.827173e+02
2.767500e+00	-9.869471e+02	-9.259850e+01	-9.891877e+02	-9.281176e+01	1.912447e+03	6.847160e+02
2.775000e+00	-9.901662e+02	-9.286082e+01	-9.924141e+02	-9.307467e+01	1.918559e+03	6.867145e+02
2.782500e+00	-9.933880e+02	-9.312310e+01	-9.956432e+02	-9.333756e+01	1.924676e+03	6.887128e+02
2.790000e+00	-9.966125e+02	-9.338536e+01	-9.988750e+02	-9.360041e+01	1.930797e+03	6.907109e+02
2.797500e+00	-9.998397e+02	-9.364758e+01	-1.002110e+03	-9.386323e+01	1.936923e+03	6.927088e+02
2.805000e+00	-1.003070e+03	-9.390977e+01	-1.005347e+03	-9.412601e+01	1.943054e+03	6.947065e+02
2.812500e+00	-1.006302e+03	-9.417193e+01	-1.008587e+03	-9.438876e+01	1.949190e+03	6.967040e+02
2.820000e+00	-1.009538e+03	-9.443404e+01	-1.011830e+03	-9.465147e+01	1.955330e+03	6.987013e+02
2.827500e+00	-1.012776e+03	-9.469612e+01	-1.015075e+03	-9.491414e+01	1.961475e+03	7.006984e+02
2.835000e+00	-1.016017e+03	-9.495815e+01	-1.018324e+03	-9.517677e+01	1.967624e+03	7.026952e+02
2.842500e+00	-1.019261e+03	-9.522013e+01	-1.021575e+03	-9.543935e+01	1.973779e+03	7.046918e+02
2.850000e+00	-1.022507e+03	-9.548207e+01	-1.024828e+03	-9.570188e+01	1.979938e+03	7.066882e+02
2.857500e+00	-1.025756e+03	-9.574397e+01	-1.028085e+03	-9.596437e+01	1.986102e+03	7.086844e+02
2.865000e+00	-1.029008e+03	-9.600581e+01	-1.031344e+03	-9.622681e+01	1.992271e+03	7.106803e+02
2.872500e+00	-1.032263e+03	-9.626759e+01	-1.034607e+03	-9.648919e+01	1.998444e+03	7.126760e+02
2.880000e+00	-1.035521e+03	-9.652933e+01	-1.037872e+03	-9.675151e+01	2.004623e+03	7.146714e+02
2.887500e+00	-1.038781e+03	-9.679100e+01	-1.041139e+03	-9.701378e+01	2.010806e+03	7.166666e+02
2.895000e+00	-1.042044e+03	-9.705262e+01	-1.044410e+03	-9.727599e+01	2.016994e+03	7.186616e+02
2.902500e+00	-1.045310e+03	-9.731418e+01	-1.047683e+03	-9.753814e+01	2.023187e+03	7.206563e+02
2.910000e+00	-1.048579e+03	-9.757567e+01	-1.050959e+03	-9.780023e+01	2.029384e+03	7.226507e+02
2.917500e+00	-1.051850e+03	-9.783709e+01	-1.054238e+03	-9.806225e+01	2.035587e+03	7.246448e+02
2.925000e+00	-1.055125e+03	-9.809845e+01	-1.057520e+03	-9.832420e+01	2.041794e+03	7.266387e+02
2.932500e+00	-1.058402e+03	-9.835974e+01	-1.060805e+03	-9.858609e+01	2.048007e+03	7.286323e+02
2.940000e+00	-1.061682e+03	-9.862096e+01	-1.064092e+03	-9.884790e+01	2.054224e+03	7.306256e+02
2.947500e+00	-1.064965e+03	-9.888211e+01	-1.067382e+03	-9.910964e+01	2.060446e+03	7.326186e+02
2.955000e+00	-1.068250e+03	-9.914318e+01	-1.070676e+03	-9.937130e+01	2.066673e+03	7.346114e+02
2.962500e+00	-1.071539e+03	-9.940417e+01	-1.073972e+03	-9.963288e+01	2.072905e+03	7.366038e+02
2.970000e+00	-1.074830e+03	-9.966508e+01	-1.077270e+03	-9.989438e+01	2.079142e+03	7.385960e+02
2.977500e+00	-1.078125e+03	-9.992590e+01	-1.080572e+03	-1.001558e+02	2.085384e+03	7.405878e+02
2.985000e+00	-1.081422e+03	-1.001866e+02	-1.083877e+03	-1.004171e+02	2.091631e+03	7.425793e+02
2.992500e+00	-1.084721e+03	-1.004473e+02	-1.087184e+03	-1.006784e+02	2.097883e+03	7.445706e+02
3.000000e+00	-1.088024e+03	-1.007079e+02	-1.090494e+03	-1.009395e+02	2.104139e+03	7.465615e+02
3.007500e+00	-1.091330e+03	-1.009684e+02	-1.093807e+03	-1.012006e+02	2.110401e+03	7.485520e+02
3.015000e+00	-1.094638e+03	-1.012287e+02	-1.097123e+03	-1.014616e+02	2.116668e+03	7.505423e+02
3.022500e+00	-1.097950e+03	-1.014890e+02	-1.100442e+03	-1.017225e+02	2.122940e+03	7.525322e+02
3.030000e+00	-1.101264e+03	-1.017492e+02	-1.103764e+03	-1.019833e+02	2.129217e+03	7.545218e+02
3.037500e+00	-1.104581e+03	-1.020093e+02	-1.107089e+03	-1.022439e+02	2.135498e+03	7.565111e+02
3.045000e+00	-1.107901e+03	-1.022693e+02	-1.110416e+03	-1.025045e+02	2.141785e+03	7.585000e+02
3.052500e+00	-1.111224e+03	-1.025292e+02	-1.113747e+03	-1.027650e+02	2.148077e+03	7.604886e+02
3.060000e+00	-1.114550e+03	-1.027890e+02	-1.117080e+03	-1.030254e+02	2.154375e+03	7.624768e+02
3.067500e+00	-1.117879e+03	-1.030486e+02	-1.120417e+03	-1.032856e+02	2.160677e+03	7.644646e+02
3.075000e+00	-1.121211e+03	-1.033082e+02	-1.123756e+03	-1.035458e+02	2.166984e+03	7.664521e+02
3.082500e+00	-1.124545e+03	-1.035677e+02	-1.127098e+03	-1.038058e+02	2.173296e+03	7.684393e+02
3.090000e+00	-1.127883e+03	-1.038270e+02	-1.130443e+03	-1.040657e+02	2.179614e+03	7.704260e+02
3.097500e+00	-1.131223e+03	-1.040862e+02	-1.133791e+03	-1.043255e+02	2.185937e+03	7.724124e+02
3.105000e+00	-1.134567e+03	-1.043453e+02	-1.137142e+03	-1.045852e+02	2.192264e+03	7.743984e+02
3.112500e+00	-1.137913e+03	-1.046043e+02	-1.140496e+03	-1.048448e+02	2.198597e+03	7.763840e+02
3.120000e+00	-1.141262e+03	-1.048631e+02	-1.143853e+03	-1.051042e+02	2.204935e+03	7.783692e+02
3.127500e+00	-1.144615e+03	-1.051219e+02	-1.147213e+03	-1.053635e+02	2.211279e+03	7.803540e+02
3.135000e+00	-1.147970e+03	-1.053804e+02	-1.150576e+03	-1.056227e+02	2.217627e+03	7.823385e+02
3.142500e+00	-1.151328e+03	-1.056389e+02	-1.153942e+03	-1.058818e+02	2.223981e+03	7.843225e+02
3.150000e+00	-1.154689e+03	-1.058972e+02	-1.157310e+03	-1.061407e+02	2.230340e+03	7.863061e+02
3.157500e+00	-1.158053e+03	-1.061554e+02	-1.160682e+03	-1.063995e+02	2.236704e+03	7.882893e+02
3.165000e+00	-1.161420e+03	-1.064135e+02	-1.164057e+03	-1.066581e+02	2.243073e+03	7.902721e+02
3.172500e+00	-1.164790e+03	-1.066714e+02	-1.167435e+03	-1.069166e+02	2.249448e+03	7.922545e+02
3.180000e+00	-1.168163e+03	-1.069292e+02	-1.170815e+03	-1.071750e+02	2.255827e+03	7.942364e+02
3.187500e+00	-1.171539e+03	-1.071868e+02	-1.174199e+03	-1.074332e+02	2.262213e+03	7.962179e+02
3.195000e+00	-1.174918e+03	-1.074443e+02	-1.177586e+03	-1.076913e+02	2.268603e+03	7.981990e+02
3.202500e+00	-1.178300e+03	-1.077017e+02	-1.180975e+03	-1.079492e+02	2.274999e+03	8.001796e+02
3.210000e+00	-1.181685e+03	-1.079588e+02	-1.184368e+03	-1.082070e+02	2.281400e+03	8.021598e+02
3.217500e+00	-1.185073e+03	-1.082159e+02	-1.187764e+03	-1.084646e+02	2.287806e+03	8.041395e+02
3.225000e+00	-1.188465e+03	-1.084728e+02	-1.191163e+03	-1.087221e+02	2.294218e+03	8.061188e+02
3.232500e+00	-1.191859e+03	-1.087295e+02	-1.194564e+03	-1.089794e+02	2.300635e+03	8.080976e+02
3.240000e+00	-1.195256e+03	-1.089860e+02	-1.197969e+03	-1.092365e+02	2.307057e+03	8.100760e+02
3.247500e+00	-1.198656e+03	-1.092424e+02	-1.201377e+03	-1.094935e+02	2.313485e+03	8.120538e+02
3.255000e+00	-1.202059e+03	-1.094986e+02	-1.204788e+03	-1.097503e+02	2.319918e+03	8.140312e+02
3.262500e+00	-1.205465e+03	-1.097547e+02	-1.208202e+03	-1.100069e+02	2.326356e+03	8.160082e+02
3.270000e+00	-1.208875e+03	-1.100106e+02	-1.211619e+03	-1.102634e+02	2.332800e+03	8.179846e+02
3.277500e+00	-1.212287e+03	-1.102663e+02	-1.215039e+03	-1.105197e+02	2.339249e+03	8.199605e+02
3.285000e+00	-1.215702e+03	-1.105219e+02	-1.218462e+03	-1.107758e+02	2.345704e+03	8.219360e+02
3.292500e+00	-1.219121e+03	-1.107772e+02	-1.221888e+03	-1.110318e+02	2.352164e+03	8.239110e+02
3.300000e+00	-1.222542e+03	-1.110324e+02	-1.225318e+03	-1.112875e+02	2.358629e+03	8.258854e+02
3.307500e+00	-1.225967e+03	-1.112874e+02	-1.228750e+03	-1.115431e+02	2.365100e+03	8.278593e+02
3.315000e+00	-1.229395e+03	-1.115422e+02	-1.232186e+03	-1.117985e+02	2.371577e+03	8.298328e+02
3.322500e+00	-1.232825e+03	-1.117969e+02	-1.235624e+03	-1.120537e+02	2.378059e+03	8.318057e+02
3.330000e+00	-1.236259e+03	-1.120513e+02	-1.239066e+03	-1.123087e+02	2.384546e+03	8.337781e+02
3.337500e+00	-1.239696e+03	-1.123056e+02	-1.242511e+03	-1.125636e+02	2.391039e+03	8.357499e+02
3.345000e+00	-1.243136e+03	-1.125596e+02	-1.245958e+03	-1.128182e+02	2.397537e+03	8.377212e+02
3.352500e+00	-1.246579e+03	-1.128135e+02	-1.249409e+03	-1.130726e+02	2.404041e+03	8.396920e+02
3.360000e+00	-1.250026e+03	-1.130671e+02	-1.252863e+03	-1.133269e+02	2.410551e+03	8.416623e+02
3.367500e+00	-1.253475e+03	-1.133206e+02	-1.256321e+03	-1.135809e+02	2.417066e+03	8.436320e+02
3.375000e+00	-1.256927e+03	-1.135739e+02	-1.259781e+03	-1.138347e+02	2.423586e+03	8.456011e+02
3.382500e+00	-1.260383e+03	-1.138269e+02	-1.263244e+03	-1.140884e+02	2.430112e+03	8.475697e+02
3.390000e+00	-1.263842e+03	-1.140797e+02	-1.266711e+03	-1.143418e+02	2.436644e+03	8.495377e+02
3.397500e+00	-1.267304e+03	-1.143324e+02	-1.270181e+03	-1.145950e+02	2.443181e+03	8.515051e+02
3.405000e+00	-1.270769e+03	-1.145848e+02	-1.273654e+03	-1.148480e+02	2.449724e+03	8.534720e+02
3.412500e+00	-1.274237e+03	-1.148370e+02	-1.277130e+03	-1.151007e+02	2.456272e+03	8.554383e+02
3.420000e+00	-1.277708e+03	-1.150890e+02	-1.280609e+03	-1.153533e+02	2.462827e+03	8.574040e+02
3.427500e+00	-1.281183e+03	-1.153407e+02	-1.284091e+03	-1.156056e+02	2.469386e+03	8.593691e+02
3.435000e+00	-1.284660e+03	-1.155923e+02	-1.287577e+03	-1.158577e+02	2.475952e+03	8.613337e+02
3.442500e+00	-1.288141e+03	-1.158436e+02	-1.291065e+03	-1.161096e+02	2.482523e+03	8.632976e+02
3.450000e+00	-1.291625e+03	-1.160946e+02	-1.294557e+03	-1.163613e+02	2.489099e+03	8.652609e+02
3.457500e+00	-1.295112e+03	-1.163455e+02	-1.298052e+03	-1.166127e+02	2.495682e+03	8.672236e+02
