"LEM_ADAMSS"

"Time      "	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".rama_wahacz_P.Element_Force.X"	".rama_wahacz_P.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"
0.000000e+00	-7.653465e+00	-3.794550e+00	-7.600588e+00	-3.640226e+00	1.525998e+00	8.755370e-01
5.000000e-03	-5.948763e+01	-7.798489e+00	-5.964526e+01	-8.225733e+00	1.006610e+02	3.774049e+01
1.000000e-02	-9.201285e+01	-1.034668e+01	-9.228990e+01	-1.112279e+01	1.630068e+02	6.094919e+01
1.500000e-02	-1.119224e+02	-1.196140e+01	-1.122694e+02	-1.294981e+01	2.012365e+02	7.524772e+01
2.000000e-02	-1.243291e+02	-1.304958e+01	-1.247160e+02	-1.416967e+01	2.251576e+02	8.430777e+01
2.500000e-02	-1.321842e+02	-1.384311e+01	-1.325926e+02	-1.504631e+01	2.404183e+02	9.024364e+01
3.000000e-02	-1.371263e+02	-1.447083e+01	-1.375442e+02	-1.572684e+01	2.501666e+02	9.423125e+01
3.500000e-02	-1.401349e+02	-1.500753e+01	-1.405542e+02	-1.629685e+01	2.562779e+02	9.696889e+01
3.861669e-02	-1.546755e+02	-5.497971e+01	-1.293850e+02	-8.928750e+00	7.485230e+02	2.789982e+02
4.000000e-02	-6.826513e+02	-7.964134e+01	-6.703075e+02	-6.120059e+01	1.518518e+03	5.722210e+02
4.406945e-02	-8.448053e+02	-7.985005e+01	-8.443152e+02	-8.222500e+01	1.669864e+03	6.275322e+02
4.500000e-02	-8.327081e+02	-7.904529e+01	-8.318550e+02	-8.071690e+01	1.651743e+03	6.198449e+02
4.843055e-02	-8.238140e+02	-7.939779e+01	-8.216644e+02	-7.869360e+01	1.656432e+03	6.184993e+02
5.000000e-02	-8.339656e+02	-7.857056e+01	-8.326337e+02	-7.948127e+01	1.658763e+03	6.182111e+02
5.500000e-02	-8.513160e+02	-7.907580e+01	-8.498022e+02	-7.982677e+01	1.692579e+03	6.265710e+02
6.000000e-02	-8.520544e+02	-7.853001e+01	-8.505624e+02	-7.913168e+01	1.698105e+03	6.244795e+02
6.416667e-02	-8.501442e+02	-7.799354e+01	-8.484364e+02	-7.812061e+01	1.699813e+03	6.217350e+02
6.500000e-02	-8.518983e+02	-7.764073e+01	-8.503129e+02	-7.806433e+01	1.698810e+03	6.207561e+02
7.000000e-02	-8.558448e+02	-7.786326e+01	-8.536834e+02	-7.724906e+01	1.717471e+03	6.237045e+02
7.500000e-02	-8.523788e+02	-7.574059e+01	-8.508268e+02	-7.623479e+01	1.697364e+03	6.129754e+02
8.000000e-02	-8.517412e+02	-7.538257e+01	-8.498256e+02	-7.519934e+01	1.703370e+03	6.117379e+02
8.500000e-02	-8.395969e+02	-7.589836e+01	-8.362515e+02	-7.302087e+01	1.711391e+03	6.112522e+02
8.654024e-02	-8.417703e+02	-7.322995e+01	-8.401951e+02	-7.353550e+01	1.678705e+03	5.989037e+02
8.865518e-02	-8.397551e+02	-7.282780e+01	-8.379882e+02	-7.285553e+01	1.675996e+03	5.967029e+02
9.000000e-02	-8.387872e+02	-7.235715e+01	-8.371640e+02	-7.264967e+01	1.670977e+03	5.941970e+02
9.500000e-02	-8.346293e+02	-7.282246e+01	-8.319180e+02	-7.111955e+01	1.684936e+03	5.962690e+02
1.000000e-01	-8.283104e+02	-7.009806e+01	-8.267359e+02	-7.044541e+01	1.648332e+03	5.810647e+02
1.050000e-01	-8.247898e+02	-6.977034e+01	-8.228202e+02	-6.939849e+01	1.649280e+03	5.790987e+02
1.100000e-01	-8.122333e+02	-6.825443e+01	-8.104007e+02	-6.805467e+01	1.623375e+03	5.680296e+02
1.150000e-01	-8.104719e+02	-6.725797e+01	-8.087841e+02	-6.734066e+01	1.614666e+03	5.631246e+02
1.200000e-01	-8.027588e+02	-6.618040e+01	-8.011045e+02	-6.629436e+01	1.598587e+03	5.558407e+02
1.250000e-01	-7.977061e+02	-6.550391e+01	-7.959492e+02	-6.542606e+01	1.590339e+03	5.514266e+02
1.300000e-01	-7.898161e+02	-6.539961e+01	-7.874071e+02	-6.413861e+01	1.588345e+03	5.492857e+02
1.322929e-01	-7.815642e+02	-6.390765e+01	-7.797742e+02	-6.367931e+01	1.560111e+03	5.390673e+02
1.350000e-01	-7.801301e+02	-6.350483e+01	-7.783750e+02	-6.337548e+01	1.555176e+03	5.367703e+02
1.400000e-01	-7.781652e+02	-6.290429e+01	-7.765648e+02	-6.309887e+01	1.547599e+03	5.331823e+02
1.450000e-01	-7.689456e+02	-6.128145e+01	-7.678563e+02	-6.228635e+01	1.518784e+03	5.223788e+02
1.500000e-01	-7.619008e+02	-6.192912e+01	-7.597854e+02	-6.107915e+01	1.527288e+03	5.243700e+02
1.550000e-01	-7.599124e+02	-6.071857e+01	-7.584086e+02	-6.098716e+01	1.508989e+03	5.174735e+02
1.600000e-01	-7.526671e+02	-6.075766e+01	-7.506115e+02	-6.000941e+01	1.506852e+03	5.160492e+02
1.650000e-01	-7.560843e+02	-6.152897e+01	-7.534402e+02	-5.979117e+01	1.524956e+03	5.215982e+02
1.672114e-01	-7.481257e+02	-5.982160e+01	-7.464114e+02	-5.964285e+01	1.491202e+03	5.099593e+02
1.700000e-01	-7.467070e+02	-5.958010e+01	-7.449644e+02	-5.939897e+01	1.487352e+03	5.084024e+02
1.750000e-01	-7.457556e+02	-5.943085e+01	-7.439720e+02	-5.918658e+01	1.485944e+03	5.075197e+02
1.800000e-01	-7.468343e+02	-6.015147e+01	-7.444379e+02	-5.884736e+01	1.500600e+03	5.120750e+02
1.822952e-01	-7.381426e+02	-5.881774e+01	-7.363588e+02	-5.850954e+01	1.472082e+03	5.022824e+02
1.850000e-01	-7.381169e+02	-5.865309e+01	-7.363544e+02	-5.842878e+01	1.470116e+03	5.014702e+02
1.900000e-01	-7.383965e+02	-5.860431e+01	-7.366137e+02	-5.835719e+01	1.470714e+03	5.014138e+02
1.950000e-01	-7.399779e+02	-5.928707e+01	-7.376663e+02	-5.812936e+01	1.484628e+03	5.058455e+02
1.975406e-01	-7.325919e+02	-5.833528e+01	-7.306556e+02	-5.777297e+01	1.463314e+03	4.985348e+02
2.000000e-01	-7.327634e+02	-5.808503e+01	-7.309681e+02	-5.780180e+01	1.459696e+03	4.972375e+02
2.050000e-01	-7.341047e+02	-5.808096e+01	-7.323253e+02	-5.784674e+01	1.461480e+03	4.976777e+02
2.100000e-01	-7.369167e+02	-5.850262e+01	-7.349004e+02	-5.787521e+01	1.471624e+03	5.009296e+02
2.150000e-01	-7.296619e+02	-5.690467e+01	-7.284793e+02	-5.772112e+01	1.439488e+03	4.900082e+02
2.200000e-01	-7.258432e+02	-5.829189e+01	-7.234527e+02	-5.687438e+01	1.460717e+03	4.969229e+02
2.250000e-01	-7.290634e+02	-5.712618e+01	-7.275955e+02	-5.745075e+01	1.443997e+03	4.912787e+02
2.300000e-01	-7.261412e+02	-5.802529e+01	-7.238132e+02	-5.679740e+01	1.457512e+03	4.956821e+02
2.350000e-01	-7.368466e+02	-5.750392e+01	-7.354114e+02	-5.796110e+01	1.457111e+03	4.955914e+02
2.400000e-01	-7.274302e+02	-5.680650e+01	-7.260584e+02	-5.730326e+01	1.438443e+03	4.891908e+02
2.450000e-01	-7.503477e+02	-5.791964e+01	-7.488500e+02	-5.859556e+01	1.476222e+03	5.019101e+02
2.500000e-01	-7.191955e+02	-5.763890e+01	-7.167969e+02	-5.618612e+01	1.447755e+03	4.919610e+02
2.533333e-01	-7.258363e+02	-5.750135e+01	-7.237044e+02	-5.668037e+01	1.450752e+03	4.930274e+02
2.550000e-01	-7.276504e+02	-5.685466e+01	-7.261149e+02	-5.710756e+01	1.440999e+03	4.897989e+02
2.600000e-01	-1.855880e+03	7.279296e+01	-1.855226e+03	7.731985e+01	1.566978e+03	5.333755e+02
2.650000e-01	-8.384119e+02	-4.873973e+01	-8.375884e+02	-4.974090e+01	1.497507e+03	5.082700e+02
2.700000e-01	-7.545468e+02	-5.645588e+01	-7.530865e+02	-5.683710e+01	1.473088e+03	4.997853e+02
2.747430e-01	-7.519519e+02	-5.928539e+01	-7.495641e+02	-5.814053e+01	1.506557e+03	5.108780e+02
2.750000e-01	-7.647976e+02	-5.874245e+01	-7.632372e+02	-5.931066e+01	1.507424e+03	5.112771e+02
2.800000e-01	-7.396757e+02	-5.744828e+01	-7.381063e+02	-5.764195e+01	1.466652e+03	4.972725e+02
2.850000e-01	-7.412455e+02	-5.813890e+01	-7.391180e+02	-5.740611e+01	1.480161e+03	5.017403e+02
2.900000e-01	-7.478618e+02	-5.796699e+01	-7.461800e+02	-5.808001e+01	1.482388e+03	5.025077e+02
2.950000e-01	-7.460395e+02	-5.849363e+01	-7.438585e+02	-5.769117e+01	1.490505e+03	5.051190e+02
3.000000e-01	-7.545233e+02	-5.969513e+01	-7.517498e+02	-5.793508e+01	1.518209e+03	5.143510e+02
3.024496e-01	-7.480340e+02	-5.842610e+01	-7.459844e+02	-5.786604e+01	1.491473e+03	5.053530e+02
3.050000e-01	-7.490983e+02	-5.823588e+01	-7.471886e+02	-5.796697e+01	1.489254e+03	5.045990e+02
3.100000e-01	-7.523774e+02	-5.845123e+01	-7.504361e+02	-5.815603e+01	1.495829e+03	5.067619e+02
3.150000e-01	-7.582609e+02	-5.982792e+01	-7.554873e+02	-5.811201e+01	1.524598e+03	5.163236e+02
3.172676e-01	-7.480773e+02	-5.818193e+01	-7.461640e+02	-5.786717e+01	1.488456e+03	5.041705e+02
3.200000e-01	-7.499931e+02	-5.820107e+01	-7.480662e+02	-5.793241e+01	1.490526e+03	5.048606e+02
3.250000e-01	-7.614982e+02	-5.765363e+01	-7.595393e+02	-5.731570e+01	1.499808e+03	5.079523e+02
3.300000e-01	-8.979133e+02	-4.212159e+01	-8.963830e+02	-4.181088e+01	1.511462e+03	5.119830e+02
3.350000e-01	-8.435704e+02	-4.848889e+01	-8.419948e+02	-4.838872e+01	1.508140e+03	5.106771e+02
3.400000e-01	-8.734042e+02	-4.435747e+01	-8.720842e+02	-4.451580e+01	1.502100e+03	5.085823e+02
3.450000e-01	-8.423354e+02	-5.105605e+01	-8.408954e+02	-5.147882e+01	1.530414e+03	5.179377e+02
3.500000e-01	-8.129700e+02	-5.276092e+01	-8.111264e+02	-5.240813e+01	1.516154e+03	5.129145e+02
3.550000e-01	-8.339351e+02	-5.147198e+01	-8.320380e+02	-5.099279e+01	1.529990e+03	5.174720e+02
3.600000e-01	-8.215044e+02	-5.314333e+01	-8.200131e+02	-5.351947e+01	1.527410e+03	5.165472e+02
3.650000e-01	-7.892521e+02	-5.716841e+01	-7.872520e+02	-5.680372e+01	1.532748e+03	5.181397e+02
3.700000e-01	-7.811273e+02	-5.755515e+01	-7.794796e+02	-5.786703e+01	1.523388e+03	5.149257e+02
3.750000e-01	-7.809270e+02	-5.697229e+01	-7.790867e+02	-5.685876e+01	1.519989e+03	5.136263e+02
3.800000e-01	-7.982156e+02	-5.471252e+01	-7.966750e+02	-5.508288e+01	1.515799e+03	5.122021e+02
3.850000e-01	-8.345144e+02	-5.305913e+01	-8.320826e+02	-5.174082e+01	1.552995e+03	5.245512e+02
3.900000e-01	-8.559777e+02	-5.023981e+01	-8.550103e+02	-5.154954e+01	1.537188e+03	5.193018e+02
3.916667e-01	-8.503159e+02	-5.103192e+01	-8.478503e+02	-4.948807e+01	1.553761e+03	5.246597e+02
3.950000e-01	-8.523468e+02	-5.161043e+01	-8.501221e+02	-5.061166e+01	1.559432e+03	5.265029e+02
4.000000e-01	-8.422470e+02	-5.269603e+01	-8.413778e+02	-5.429185e+01	1.544992e+03	5.216327e+02
4.050000e-01	-8.231967e+02	-5.437495e+01	-8.209339e+02	-5.343014e+01	1.552319e+03	5.238029e+02
4.100000e-01	-8.278731e+02	-5.561900e+01	-8.257653e+02	-5.507842e+01	1.569312e+03	5.293682e+02
4.150000e-01	-8.180165e+02	-5.349335e+01	-8.158600e+02	-5.255992e+01	1.538148e+03	5.187973e+02
4.200000e-01	-8.468025e+02	-5.374107e+01	-8.455760e+02	-5.479868e+01	1.565367e+03	5.280031e+02
4.212500e-01	-8.429398e+02	-5.424566e+01	-8.407834e+02	-5.353596e+01	1.575463e+03	5.312380e+02
4.250000e-01	-8.483970e+02	-5.395746e+01	-8.461710e+02	-5.314161e+01	1.580094e+03	5.326616e+02
4.300000e-01	-8.571467e+02	-5.292544e+01	-8.562288e+02	-5.453855e+01	1.567883e+03	5.285643e+02
4.315625e-01	-8.465063e+02	-5.339907e+01	-8.442135e+02	-5.235200e+01	1.574174e+03	5.304612e+02
4.350000e-01	-8.509757e+02	-5.313364e+01	-8.489750e+02	-5.269608e+01	1.573754e+03	5.302571e+02
4.400000e-01	-8.531704e+02	-5.320899e+01	-8.514487e+02	-5.332110e+01	1.574654e+03	5.304736e+02
4.450000e-01	-8.488573e+02	-5.324706e+01	-8.470529e+02	-5.319542e+01	1.570953e+03	5.290972e+02
4.500000e-01	-8.483230e+02	-5.366251e+01	-8.461607e+02	-5.294782e+01	1.578888e+03	5.315133e+02
4.531250e-01	-8.536156e+02	-5.362154e+01	-8.515518e+02	-5.314043e+01	1.583845e+03	5.331154e+02
4.550000e-01	-8.532554e+02	-5.318394e+01	-8.515120e+02	-5.326462e+01	1.576070e+03	5.304998e+02
4.600000e-01	-8.588059e+02	-5.370248e+01	-8.565830e+02	-5.294501e+01	1.593177e+03	5.360400e+02
4.650000e-01	-8.687892e+02	-5.361936e+01	-8.670732e+02	-5.385844e+01	1.599604e+03	5.381510e+02
4.700000e-01	-8.649886e+02	-5.349746e+01	-8.630974e+02	-5.335405e+01	1.596442e+03	5.368836e+02
4.750000e-01	-8.658050e+02	-5.337949e+01	-8.638928e+02	-5.320372e+01	1.596827e+03	5.368592e+02
4.800000e-01	-8.722102e+02	-5.367965e+01	-8.702024e+02	-5.336286e+01	1.609315e+03	5.408312e+02
4.850000e-01	-8.673074e+02	-5.260496e+01	-8.659018e+02	-5.333555e+01	1.586863e+03	5.332542e+02
4.900000e-01	-8.676483e+02	-5.387338e+01	-8.649171e+02	-5.216373e+01	1.614246e+03	5.421006e+02
4.950000e-01	-8.729589e+02	-5.266058e+01	-8.713846e+02	-5.310458e+01	1.596908e+03	5.362907e+02
5.000000e-01	-8.732435e+02	-5.371689e+01	-8.703292e+02	-5.173938e+01	1.621526e+03	5.442412e+02
5.050000e-01	-8.830968e+02	-5.311560e+01	-8.816474e+02	-5.387724e+01	1.613369e+03	5.415131e+02
5.100000e-01	-8.831626e+02	-5.370800e+01	-8.809127e+02	-5.301275e+01	1.627911e+03	5.461249e+02
5.150000e-01	-8.886440e+02	-5.334823e+01	-8.870649e+02	-5.389832e+01	1.624758e+03	5.450037e+02
5.200000e-01	-8.888176e+02	-5.375468e+01	-8.866218e+02	-5.318244e+01	1.635800e+03	5.484402e+02
5.250000e-01	-8.943752e+02	-5.319169e+01	-8.930021e+02	-5.415012e+01	1.629088e+03	5.461246e+02
5.300000e-01	-8.922263e+02	-5.336065e+01	-8.901397e+02	-5.298064e+01	1.635954e+03	5.481627e+02
5.350000e-01	-9.012443e+02	-5.408449e+01	-8.988240e+02	-5.316898e+01	1.658135e+03	5.553447e+02
5.400000e-01	-8.916063e+02	-5.286810e+01	-8.893351e+02	-5.211117e+01	1.633078e+03	5.468537e+02
5.417765e-01	-8.978022e+02	-5.307651e+01	-8.956830e+02	-5.266599e+01	1.641091e+03	5.494970e+02
5.450000e-01	-8.991352e+02	-5.327218e+01	-8.970486e+02	-5.292497e+01	1.644877e+03	5.506578e+02
5.500000e-01	-8.975474e+02	-5.290745e+01	-8.956143e+02	-5.282508e+01	1.637984e+03	5.482543e+02
5.550000e-01	-9.076064e+02	-5.458418e+01	-9.047644e+02	-5.295342e+01	1.677125e+03	5.609809e+02
5.600000e-01	-9.033929e+02	-5.289429e+01	-9.012932e+02	-5.253802e+01	1.647786e+03	5.510999e+02
5.650000e-01	-9.127368e+02	-5.325062e+01	-9.106214e+02	-5.289995e+01	1.663852e+03	5.562459e+02
5.700000e-01	-9.058291e+02	-5.231933e+01	-9.044321e+02	-5.322836e+01	1.639124e+03	5.479541e+02
5.750000e-01	-9.060461e+02	-5.388475e+01	-9.029767e+02	-5.172022e+01	1.673393e+03	5.589855e+02
5.800000e-01	-9.121971e+02	-5.214884e+01	-9.106950e+02	-5.287465e+01	1.647257e+03	5.503079e+02
5.850000e-01	-9.115857e+02	-5.380901e+01	-9.080123e+02	-5.080127e+01	1.684536e+03	5.623400e+02
5.900000e-01	-9.272421e+02	-5.273183e+01	-9.262702e+02	-5.458126e+01	1.666842e+03	5.565470e+02
5.950000e-01	-9.196657e+02	-5.325249e+01	-9.171731e+02	-5.222070e+01	1.679202e+03	5.603497e+02
6.000000e-01	-9.248888e+02	-5.328829e+01	-9.229856e+02	-5.339204e+01	1.680496e+03	5.606449e+02
6.050000e-01	-9.223321e+02	-5.277245e+01	-9.204897e+02	-5.295943e+01	1.671892e+03	5.576206e+02
6.100000e-01	-9.325979e+02	-5.398922e+01	-9.298338e+02	-5.259229e+01	1.706623e+03	5.688639e+02
6.150000e-01	-9.396693e+02	-5.234695e+01	-9.389084e+02	-5.462961e+01	1.678440e+03	5.595421e+02
6.200000e-01	-9.337801e+02	-5.252861e+01	-9.317575e+02	-5.242145e+01	1.686774e+03	5.619762e+02
6.250000e-01	-9.333299e+02	-5.233580e+01	-9.314616e+02	-5.249808e+01	1.683196e+03	5.606547e+02
6.300000e-01	-9.417889e+02	-5.400610e+01	-9.389625e+02	-5.254227e+01	1.720842e+03	5.728459e+02
6.350000e-01	-9.480855e+02	-5.243491e+01	-9.474162e+02	-5.493862e+01	1.690793e+03	5.629291e+02
6.400000e-01	-9.417564e+02	-5.257134e+01	-9.397149e+02	-5.247597e+01	1.699286e+03	5.653989e+02
6.450000e-01	-9.419409e+02	-5.224334e+01	-9.400779e+02	-5.245228e+01	1.694845e+03	5.637979e+02
6.491667e-01	-9.427314e+02	-5.294199e+01	-9.399086e+02	-5.141129e+01	1.713217e+03	5.696402e+02
6.500000e-01	-9.505712e+02	-5.300779e+01	-9.483512e+02	-5.267984e+01	1.716904e+03	5.709021e+02
6.550000e-01	-9.467672e+02	-5.253867e+01	-9.447485e+02	-5.250662e+01	1.706121e+03	5.672209e+02
6.576800e-01	-9.580543e+02	-5.312416e+01	-9.567070e+02	-5.438341e+01	1.720015e+03	5.717450e+02
6.600000e-01	-9.567976e+02	-5.329385e+01	-9.550455e+02	-5.381938e+01	1.724622e+03	5.731050e+02
6.650000e-01	-9.554098e+02	-5.297061e+01	-9.531850e+02	-5.261383e+01	1.724752e+03	5.729016e+02
6.700000e-01	-9.547796e+02	-5.229403e+01	-9.527410e+02	-5.224536e+01	1.715315e+03	5.696789e+02
6.727778e-01	-9.667628e+02	-5.310261e+01	-9.655886e+02	-5.471293e+01	1.730607e+03	5.746567e+02
6.750000e-01	-9.602995e+02	-5.285958e+01	-9.583096e+02	-5.294242e+01	1.728494e+03	5.737765e+02
6.775000e-01	-9.619237e+02	-5.297500e+01	-9.597219e+02	-5.268792e+01	1.734026e+03	5.754854e+02
6.800000e-01	-9.599737e+02	-5.238665e+01	-9.579962e+02	-5.247367e+01	1.723447e+03	5.719385e+02
6.850000e-01	-9.603571e+02	-5.273576e+01	-9.578329e+02	-5.182455e+01	1.733947e+03	5.751201e+02
6.900000e-01	-9.648910e+02	-5.218672e+01	-9.630116e+02	-5.246627e+01	1.727523e+03	5.729143e+02
6.950000e-01	-9.630841e+02	-5.307095e+01	-9.600530e+02	-5.125160e+01	1.747028e+03	5.790383e+02
7.000000e-01	-9.705097e+02	-5.237543e+01	-9.685566e+02	-5.256268e+01	1.738091e+03	5.760380e+02
7.050000e-01	-9.690048e+02	-5.280620e+01	-9.664553e+02	-5.189793e+01	1.747753e+03	5.789272e+02
7.100000e-01	-9.738029e+02	-5.219502e+01	-9.719080e+02	-5.249002e+01	1.740890e+03	5.765760e+02
7.150000e-01	-9.725401e+02	-5.302720e+01	-9.694453e+02	-5.113251e+01	1.761088e+03	5.829112e+02
7.200000e-01	-9.804951e+02	-5.222634e+01	-9.785409e+02	-5.244724e+01	1.751007e+03	5.795415e+02
7.250000e-01	-9.866828e+02	-5.356444e+01	-9.838588e+02	-5.229354e+01	1.782011e+03	5.894593e+02
7.300000e-01	-9.929056e+02	-5.211255e+01	-9.920476e+02	-5.444239e+01	1.754645e+03	5.804515e+02
7.350000e-01	-9.748004e+02	-5.247771e+01	-9.714725e+02	-5.001898e+01	1.764127e+03	5.830976e+02
7.400000e-01	-9.983928e+02	-5.265115e+01	-9.966280e+02	-5.336513e+01	1.777188e+03	5.874267e+02
7.433333e-01	-1.001261e+03	-5.293021e+01	-1.000147e+03	-5.478628e+01	1.778726e+03	5.877816e+02
7.450000e-01	-9.895753e+02	-5.221387e+01	-9.874743e+02	-5.218041e+01	1.766936e+03	5.837338e+02
7.500000e-01	-9.895266e+02	-5.169349e+01	-9.876321e+02	-5.204091e+01	1.759340e+03	5.811193e+02
7.550000e-01	-1.006199e+03	-5.305447e+01	-1.004494e+03	-5.394867e+01	1.792231e+03	5.917496e+02
7.600000e-01	-9.983445e+02	-5.242071e+01	-9.960091e+02	-5.203551e+01	1.783586e+03	5.886198e+02
7.650000e-01	-1.005925e+03	-5.277148e+01	-1.003563e+03	-5.238639e+01	1.797463e+03	5.929717e+02
7.700000e-01	-1.010055e+03	-5.236109e+01	-1.008412e+03	-5.330215e+01	1.791151e+03	5.908233e+02
7.750000e-01	-1.011967e+03	-5.337320e+01	-1.009248e+03	-5.240042e+01	1.815906e+03	5.986170e+02
7.800000e-01	-9.983358e+02	-5.162521e+01	-9.956923e+02	-5.043810e+01	1.782736e+03	5.875167e+02
7.850000e-01	-1.022790e+03	-5.380584e+01	-1.020510e+03	-5.368383e+01	1.830411e+03	6.031092e+02
7.900000e-01	-1.020139e+03	-5.289910e+01	-1.018466e+03	-5.384079e+01	1.812158e+03	5.969068e+02
7.950000e-01	-1.021532e+03	-5.325301e+01	-1.018846e+03	-5.237645e+01	1.828527e+03	6.019267e+02
7.989583e-01	-1.025142e+03	-5.237392e+01	-1.023103e+03	-5.267331e+01	1.817063e+03	5.980977e+02
8.000000e-01	-1.022806e+03	-5.252970e+01	-1.020452e+03	-5.220509e+01	1.819745e+03	5.988920e+02
8.050000e-01	-1.028102e+03	-5.293357e+01	-1.025575e+03	-5.235193e+01	1.832877e+03	6.029416e+02
8.091667e-01	-1.030376e+03	-5.245475e+01	-1.028867e+03	-5.373639e+01	1.820668e+03	5.988516e+02
8.100000e-01	-1.023028e+03	-5.218914e+01	-1.020940e+03	-5.230627e+01	1.815533e+03	5.970695e+02
8.150000e-01	-1.032288e+03	-5.277705e+01	-1.029828e+03	-5.232987e+01	1.837158e+03	6.038683e+02
8.177778e-01	-1.020831e+03	-5.230461e+01	-1.017527e+03	-5.026963e+01	1.826527e+03	6.002557e+02
8.200000e-01	-1.028216e+03	-5.226473e+01	-1.025699e+03	-5.168251e+01	1.827460e+03	6.005695e+02
8.250000e-01	-1.035342e+03	-5.297275e+01	-1.032792e+03	-5.239618e+01	1.844804e+03	6.060229e+02
8.291667e-01	-1.038478e+03	-5.252009e+01	-1.036914e+03	-5.374939e+01	1.834230e+03	6.024718e+02
8.300000e-01	-1.031545e+03	-5.226152e+01	-1.029418e+03	-5.235641e+01	1.829520e+03	6.008330e+02
8.350000e-01	-1.041358e+03	-5.276523e+01	-1.038879e+03	-5.232857e+01	1.850769e+03	6.074987e+02
8.377778e-01	-1.031106e+03	-5.223363e+01	-1.027800e+03	-5.023771e+01	1.840840e+03	6.041191e+02
8.400000e-01	-1.038478e+03	-5.217072e+01	-1.035942e+03	-5.159226e+01	1.841680e+03	6.043970e+02
8.450000e-01	-1.045755e+03	-5.288271e+01	-1.043175e+03	-5.229379e+01	1.859390e+03	6.099550e+02
8.491667e-01	-1.048766e+03	-5.244438e+01	-1.047228e+03	-5.376201e+01	1.848228e+03	6.062158e+02
8.500000e-01	-1.041390e+03	-5.216655e+01	-1.039253e+03	-5.228069e+01	1.843169e+03	6.044611e+02
8.550000e-01	-1.051519e+03	-5.272889e+01	-1.049007e+03	-5.227600e+01	1.865704e+03	6.115261e+02
8.577591e-01	-1.040408e+03	-5.217771e+01	-1.037027e+03	-5.008816e+01	1.854918e+03	6.078694e+02
8.600000e-01	-1.047925e+03	-5.209805e+01	-1.045340e+03	-5.147077e+01	1.855470e+03	6.080552e+02
8.650000e-01	-1.050956e+03	-5.210601e+01	-1.048757e+03	-5.219398e+01	1.856006e+03	6.080619e+02
8.700000e-01	-1.050950e+03	-5.231817e+01	-1.048331e+03	-5.165011e+01	1.863377e+03	6.101860e+02
8.750000e-01	-1.054134e+03	-5.184289e+01	-1.052003e+03	-5.205714e+01	1.857646e+03	6.081698e+02
8.800000e-01	-1.053313e+03	-5.250946e+01	-1.050074e+03	-5.071533e+01	1.876172e+03	6.138700e+02
8.850000e-01	-1.060109e+03	-5.156097e+01	-1.058046e+03	-5.191362e+01	1.862352e+03	6.092945e+02
8.891667e-01	-1.057993e+03	-5.219525e+01	-1.054784e+03	-5.046757e+01	1.879123e+03	6.144712e+02
8.900000e-01	-1.066776e+03	-5.225118e+01	-1.064327e+03	-5.201135e+01	1.882035e+03	6.154655e+02
8.950000e-01	-1.063160e+03	-5.192992e+01	-1.060880e+03	-5.192385e+01	1.873493e+03	6.125047e+02
8.977778e-01	-1.073086e+03	-5.230023e+01	-1.071530e+03	-5.365571e+01	1.883023e+03	6.154961e+02
9.000000e-01	-1.069031e+03	-5.210627e+01	-1.066798e+03	-5.221184e+01	1.883099e+03	6.153473e+02
9.050000e-01	-1.067689e+03	-5.152226e+01	-1.065531e+03	-5.173059e+01	1.874879e+03	6.124819e+02
9.091667e-01	-1.067799e+03	-5.209285e+01	-1.064499e+03	-5.023991e+01	1.893605e+03	6.182899e+02
9.100000e-01	-1.077354e+03	-5.212930e+01	-1.074889e+03	-5.190502e+01	1.896416e+03	6.192562e+02
9.150000e-01	-1.073128e+03	-5.177041e+01	-1.070837e+03	-5.177974e+01	1.886691e+03	6.159166e+02
9.177778e-01	-1.083483e+03	-5.220607e+01	-1.081998e+03	-5.373115e+01	1.896653e+03	6.190433e+02
9.200000e-01	-1.078906e+03	-5.198985e+01	-1.076669e+03	-5.212701e+01	1.896617e+03	6.188506e+02
9.250000e-01	-1.076852e+03	-5.135191e+01	-1.074708e+03	-5.162026e+01	1.886708e+03	6.154448e+02
9.290927e-01	-1.078091e+03	-5.219118e+01	-1.074781e+03	-5.037818e+01	1.910046e+03	6.227373e+02
9.300000e-01	-1.087759e+03	-5.199627e+01	-1.085400e+03	-5.199540e+01	1.909408e+03	6.225859e+02
9.350000e-01	-1.083699e+03	-5.172167e+01	-1.081366e+03	-5.169938e+01	1.902243e+03	6.200590e+02
9.400000e-01	-1.092520e+03	-5.216733e+01	-1.090059e+03	-5.201756e+01	1.919423e+03	6.253846e+02
9.450000e-01	-1.087066e+03	-5.162982e+01	-1.084763e+03	-5.167602e+01	1.906302e+03	6.209492e+02
9.477778e-01	-1.100234e+03	-5.195723e+01	-1.098885e+03	-5.378541e+01	1.917067e+03	6.243306e+02
9.500000e-01	-1.095053e+03	-5.166901e+01	-1.092816e+03	-5.185655e+01	1.916910e+03	6.240850e+02
9.550000e-01	-1.091736e+03	-5.093978e+01	-1.089627e+03	-5.131236e+01	1.904031e+03	6.197311e+02
9.600000e-01	-1.110184e+03	-5.214121e+01	-1.108457e+03	-5.342100e+01	1.935821e+03	6.298173e+02
9.650000e-01	-1.094943e+03	-5.164168e+01	-1.091952e+03	-5.045659e+01	1.926602e+03	6.264301e+02
