"LEM_ADAMSS"

"Time      "	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"	".kolo_tyl_wahacz.Element_Force.X"	".kolo_tyl_wahacz.Element_Force.Y"
1.087500e+01	-6.648096e+02	-5.147621e+01	1.313746e+03	4.423669e+02	-1.486525e+01	3.851322e+02
1.088769e+01	-6.606137e+02	-4.733491e+01	1.308933e+03	4.403738e+02	-8.816060e+00	3.755433e+02
1.089000e+01	-6.558097e+02	-5.074006e+01	1.296861e+03	4.366344e+02	-1.369618e+01	3.798247e+02
1.090139e+01	-6.517429e+02	-5.267046e+01	1.302367e+03	4.385438e+02	-5.355906e-01	3.810091e+02
1.090500e+01	-6.512363e+02	-5.207934e+01	1.307133e+03	4.400509e+02	5.939204e+00	3.794465e+02
1.092000e+01	-6.479122e+02	-5.326869e+01	1.312659e+03	4.419123e+02	1.802025e+01	3.796514e+02
1.092504e+01	-6.666175e+02	-4.795578e+01	1.306666e+03	4.397753e+02	-2.405271e+01	3.798948e+02
1.093500e+01	-6.593944e+02	-4.943362e+01	1.299088e+03	4.373040e+02	-1.800520e+01	3.792054e+02
1.095000e+01	-6.685493e+02	-4.797406e+01	1.304294e+03	4.389909e+02	-3.069481e+01	3.811826e+02
1.096500e+01	-6.482075e+02	-5.324166e+01	1.312209e+03	4.417710e+02	1.694598e+01	3.797735e+02
1.097848e+01	-6.405161e+02	-5.510136e+01	1.306926e+03	4.400925e+02	2.617230e+01	3.794571e+02
1.098000e+01	-6.678448e+02	-4.812477e+01	1.298234e+03	4.370204e+02	-3.568164e+01	3.812293e+02
1.099500e+01	-6.589763e+02	-4.877799e+01	1.292840e+03	4.352225e+02	-2.339287e+01	3.780582e+02
1.101000e+01	-6.450890e+02	-5.303589e+01	1.307162e+03	4.400622e+02	1.817304e+01	3.779984e+02
1.102500e+01	-6.542978e+02	-5.073887e+01	1.305743e+03	4.395416e+02	-1.094763e+00	3.786278e+02
1.103910e+01	-7.000373e+02	-4.329895e+01	1.309968e+03	4.408527e+02	-8.721475e+01	3.886356e+02
1.104000e+01	-6.699832e+02	-4.918796e+01	1.300958e+03	4.380123e+02	-3.793356e+01	3.842962e+02
1.105500e+01	-6.550508e+02	-5.002381e+01	1.297479e+03	4.367849e+02	-1.103640e+01	3.780845e+02
1.106846e+01	-6.660294e+02	-4.755385e+01	1.300531e+03	4.377180e+02	-2.911934e+01	3.791190e+02
1.107000e+01	-6.399412e+02	-5.421284e+01	1.308860e+03	4.406601e+02	2.996756e+01	3.774129e+02
1.108500e+01	-6.478183e+02	-5.307560e+01	1.311201e+03	4.414142e+02	1.677833e+01	3.793119e+02
1.109020e+01	-6.680467e+02	-4.766265e+01	1.306451e+03	4.396958e+02	-2.707759e+01	3.801113e+02
1.110000e+01	-6.591298e+02	-4.952290e+01	1.299287e+03	4.373700e+02	-1.729697e+01	3.792221e+02
1.111500e+01	-6.901336e+02	-3.979294e+01	1.282772e+03	4.315766e+02	-9.350371e+01	3.782405e+02
1.113000e+01	-6.645414e+02	-5.025820e+01	1.297054e+03	4.367396e+02	-3.139331e+01	3.835610e+02
1.114500e+01	-6.561044e+02	-5.021613e+01	1.300619e+03	4.378373e+02	-1.000150e+01	3.788538e+02
1.116000e+01	-6.762653e+02	-4.396691e+01	1.292094e+03	4.347996e+02	-5.724195e+01	3.782554e+02
1.117500e+01	-6.430803e+02	-5.519694e+01	1.320183e+03	4.444642e+02	3.492392e+01	3.803350e+02
1.118354e+01	-6.763670e+02	-4.659854e+01	1.306833e+03	4.398053e+02	-4.342609e+01	3.826340e+02
1.119000e+01	-6.497095e+02	-5.165742e+01	1.304395e+03	4.391131e+02	6.454797e+00	3.779858e+02
1.120500e+01	-6.363436e+02	-4.952714e+01	1.305518e+03	4.391419e+02	3.655724e+01	3.672352e+02
1.122000e+01	-6.511359e+02	-5.059085e+01	1.301921e+03	4.382336e+02	1.479015e+00	3.768990e+02
1.123500e+01	-6.693395e+02	-4.389721e+01	1.287961e+03	4.333390e+02	-4.723404e+01	3.747290e+02
1.124153e+01	-6.576825e+02	-4.905589e+01	1.297407e+03	4.367113e+02	-1.599501e+01	3.776660e+02
1.125000e+01	-6.552909e+02	-4.939122e+01	1.292071e+03	4.349795e+02	-1.691517e+01	3.772918e+02
1.126500e+01	-6.488788e+02	-5.256613e+01	1.309749e+03	4.409023e+02	1.332971e+01	3.789985e+02
1.128000e+01	-6.729194e+02	-4.623955e+01	1.305342e+03	4.392723e+02	-3.753063e+01	3.800793e+02
1.129500e+01	-6.689986e+02	-4.761804e+01	1.295285e+03	4.360468e+02	-4.092412e+01	3.810449e+02
1.130283e+01	-6.506101e+02	-5.286952e+01	1.307526e+03	4.402378e+02	7.171389e+00	3.805843e+02
1.131000e+01	-6.567908e+02	-4.917322e+01	1.289855e+03	4.342567e+02	-2.225813e+01	3.777683e+02
1.132500e+01	-6.255881e+02	-6.056280e+01	1.319616e+03	4.445018e+02	6.747465e+01	3.811021e+02
1.134000e+01	-6.756344e+02	-4.504157e+01	1.296783e+03	4.364067e+02	-5.157121e+01	3.796793e+02
1.135500e+01	-6.360542e+02	-5.529776e+01	1.311031e+03	4.414036e+02	3.970402e+01	3.772891e+02
1.137000e+01	-6.457961e+02	-5.429996e+01	1.318688e+03	4.439252e+02	2.821798e+01	3.801753e+02
1.138500e+01	-6.642917e+02	-4.614447e+01	1.283902e+03	4.321417e+02	-4.238904e+01	3.763933e+02
1.139143e+01	-6.484144e+02	-5.154011e+01	1.299373e+03	4.374317e+02	3.869777e+00	3.773187e+02
1.140000e+01	-6.506228e+02	-5.151706e+01	1.303754e+03	4.388913e+02	3.950921e+00	3.782467e+02
1.141089e+01	-7.001747e+02	-4.511284e+01	1.295889e+03	4.364154e+02	-1.035711e+02	3.926916e+02
1.141500e+01	-6.104115e+02	-5.782554e+01	1.298520e+03	4.372217e+02	7.814370e+01	3.691445e+02
1.143000e+01	-6.639445e+02	-4.812790e+01	1.303407e+03	4.386690e+02	-2.206977e+01	3.789592e+02
1.144500e+01	-6.647165e+02	-4.582933e+01	1.286217e+03	4.328899e+02	-4.062168e+01	3.759358e+02
1.145075e+01	-6.746618e+02	-4.518361e+01	1.306728e+03	4.396396e+02	-3.906335e+01	3.790043e+02
1.145493e+01	-6.476439e+02	-5.162661e+01	1.299673e+03	4.375323e+02	5.739883e+00	3.770615e+02
1.146000e+01	-6.504744e+02	-5.154192e+01	1.303707e+03	4.388863e+02	4.197635e+00	3.782107e+02
1.147298e+01	-6.145501e+02	-5.626844e+01	1.310202e+03	4.409457e+02	8.292149e+01	3.678902e+02
1.147500e+01	-6.382369e+02	-5.332903e+01	1.299826e+03	4.376111e+02	2.441036e+01	3.753155e+02
1.149000e+01	-6.561753e+02	-4.917099e+01	1.292313e+03	4.350468e+02	-1.836230e+01	3.773335e+02
1.150500e+01	-6.423378e+02	-5.379566e+01	1.307832e+03	4.403051e+02	2.414956e+01	3.779311e+02
1.152000e+01	-6.594094e+02	-4.873374e+01	1.294315e+03	4.357013e+02	-2.269877e+01	3.781392e+02
1.152455e+01	-6.502648e+02	-5.287886e+01	1.302937e+03	4.387241e+02	3.005255e+00	3.806166e+02
1.153500e+01	-6.442849e+02	-5.373736e+01	1.310036e+03	4.410596e+02	2.249000e+01	3.787346e+02
1.154851e+01	-6.431610e+02	-5.408628e+01	1.305003e+03	4.394178e+02	1.923690e+01	3.790517e+02
1.155000e+01	-6.635317e+02	-4.905655e+01	1.299435e+03	4.374399e+02	-2.599571e+01	3.806392e+02
1.156354e+01	-6.411411e+02	-5.413917e+01	1.303886e+03	4.390399e+02	2.221290e+01	3.781468e+02
1.156500e+01	-6.623089e+02	-4.934428e+01	1.299823e+03	4.375828e+02	-2.321037e+01	3.805105e+02
1.157907e+01	-6.413102e+02	-5.499190e+01	1.298526e+03	4.373568e+02	1.565551e+01	3.800381e+02
1.158000e+01	-6.540778e+02	-5.076044e+01	1.298668e+03	4.372232e+02	-8.174543e+00	3.788640e+02
1.159500e+01	-6.546175e+02	-5.161454e+01	1.305046e+03	4.393881e+02	-3.041321e+00	3.804706e+02
1.161000e+01	-6.602859e+02	-4.979537e+01	1.306767e+03	4.398737e+02	-1.188441e+01	3.799740e+02
1.162500e+01	-6.489537e+02	-5.271620e+01	1.307887e+03	4.403282e+02	1.110625e+01	3.793936e+02
1.164000e+01	-6.594410e+02	-4.968311e+01	1.303327e+03	4.387233e+02	-1.371816e+01	3.794693e+02
1.165500e+01	-6.502824e+02	-5.238186e+01	1.305832e+03	4.396376e+02	6.349974e+00	3.795738e+02
1.167000e+01	-6.471315e+02	-5.278292e+01	1.305313e+03	4.394577e+02	1.211070e+01	3.786809e+02
1.168500e+01	-6.509928e+02	-5.251709e+01	1.310853e+03	4.412888e+02	1.013837e+01	3.799660e+02
1.170000e+01	-6.589370e+02	-4.887843e+01	1.294622e+03	4.357984e+02	-2.147769e+01	3.781441e+02
1.170462e+01	-6.496037e+02	-5.304964e+01	1.303448e+03	4.388893e+02	4.821809e+00	3.805605e+02
1.171500e+01	-6.443298e+02	-5.365224e+01	1.309480e+03	4.408659e+02	2.185471e+01	3.786263e+02
1.172853e+01	-6.435339e+02	-5.383893e+01	1.304396e+03	4.392014e+02	1.796183e+01	3.788198e+02
1.173000e+01	-6.628394e+02	-4.929957e+01	1.299880e+03	4.375936e+02	-2.422877e+01	3.807047e+02
1.174229e+01	-6.721861e+02	-4.576280e+01	1.299837e+03	4.374194e+02	-4.157534e+01	3.790561e+02
1.174500e+01	-6.584751e+02	-5.040965e+01	1.301758e+03	4.382562e+02	-1.382043e+01	3.803853e+02
1.176000e+01	-6.750073e+02	-4.452056e+01	1.296442e+03	4.362515e+02	-5.031783e+01	3.784068e+02
1.177500e+01	-6.629177e+02	-4.863125e+01	1.297575e+03	4.368159e+02	-2.645509e+01	3.796368e+02
1.179000e+01	-6.492489e+02	-5.236785e+01	1.307933e+03	4.403254e+02	1.075142e+01	3.789019e+02
1.180500e+01	-6.464000e+02	-5.390391e+01	1.316304e+03	4.431459e+02	2.466762e+01	3.798649e+02
1.182000e+01	-6.663852e+02	-4.779865e+01	1.294135e+03	4.356584e+02	-3.682503e+01	3.800653e+02
1.183500e+01	-6.447536e+02	-5.322743e+01	1.308568e+03	4.405267e+02	2.025137e+01	3.781137e+02
1.185000e+01	-6.600019e+02	-4.993031e+01	1.302502e+03	4.384781e+02	-1.592425e+01	3.802768e+02
1.186500e+01	-6.761447e+02	-4.480426e+01	1.295399e+03	4.359426e+02	-5.396591e+01	3.795742e+02
1.188000e+01	-6.315034e+02	-5.849263e+01	1.324993e+03	4.461639e+02	6.214117e+01	3.801344e+02
1.189500e+01	-6.623928e+02	-4.721328e+01	1.284262e+03	4.323135e+02	-3.869350e+01	3.773470e+02
1.191000e+01	-6.419205e+02	-5.541295e+01	1.318986e+03	4.440864e+02	3.592696e+01	3.801887e+02
1.191406e+01	-6.619875e+02	-4.935292e+01	1.308457e+03	4.404118e+02	-1.335198e+01	3.799598e+02
1.192500e+01	-6.617377e+02	-4.796766e+01	1.292729e+03	4.351352e+02	-2.877174e+01	3.780179e+02
1.194000e+01	-7.287737e+02	-3.449158e+01	1.279298e+03	4.304282e+02	-1.743116e+02	3.887775e+02
1.195500e+01	-6.593668e+02	-5.457689e+01	1.300733e+03	4.382499e+02	-1.913182e+01	3.883946e+02
1.197000e+01	-6.242930e+02	-5.781003e+01	1.319933e+03	4.443589e+02	7.213386e+01	3.753536e+02
1.198500e+01	-6.611763e+02	-4.770947e+01	1.290366e+03	4.343418e+02	-2.996588e+01	3.773553e+02
1.200000e+01	-7.320334e+02	-3.306426e+01	1.275706e+03	4.291736e+02	-1.840620e+02	3.880179e+02
1.201500e+01	-6.457038e+02	-5.831124e+01	1.299585e+03	4.380038e+02	5.818436e+00	3.881772e+02
1.201937e+01	-6.986954e+02	-4.900339e+01	1.311479e+03	4.418064e+02	-8.609986e+01	3.982003e+02
1.203000e+01	-6.504629e+02	-5.113186e+01	1.304535e+03	4.391229e+02	5.357891e+00	3.773977e+02
1.204500e+01	-6.253897e+02	-6.002484e+01	1.319977e+03	4.445857e+02	6.859415e+01	3.799886e+02
1.206000e+01	-6.678030e+02	-4.761113e+01	1.301983e+03	4.382079e+02	-3.128757e+01	3.800757e+02
1.207500e+01	-6.687335e+02	-4.732878e+01	1.301019e+03	4.378733e+02	-3.408226e+01	3.800875e+02
1.209000e+01	-6.747203e+02	-4.549643e+01	1.297729e+03	4.367217e+02	-4.893799e+01	3.799939e+02
1.210354e+01	-6.676435e+02	-4.759523e+01	1.301446e+03	4.380170e+02	-3.151950e+01	3.799839e+02
1.210500e+01	-6.398224e+02	-5.367688e+01	1.306460e+03	4.398107e+02	2.797403e+01	3.764758e+02
1.211857e+01	-6.655686e+02	-4.819044e+01	1.301586e+03	4.380826e+02	-2.741485e+01	3.799924e+02
1.212000e+01	-6.415620e+02	-5.316546e+01	1.305083e+03	4.393381e+02	2.319971e+01	3.765016e+02
1.213500e+01	-6.608871e+02	-4.747474e+01	1.284929e+03	4.325300e+02	-3.501384e+01	3.770139e+02
1.214071e+01	-6.708635e+02	-4.615455e+01	1.302748e+03	4.383589e+02	-3.598876e+01	3.789882e+02
1.214448e+01	-6.495171e+02	-5.143841e+01	1.300666e+03	4.378516e+02	3.011747e+00	3.776532e+02
1.214826e+01	-6.508629e+02	-5.146242e+01	1.303249e+03	4.387221e+02	2.948789e+00	3.782870e+02
1.215000e+01	-6.517288e+02	-5.138323e+01	1.303473e+03	4.388001e+02	1.434011e+00	3.785856e+02
1.216500e+01	-6.076397e+02	-5.748231e+01	1.313800e+03	4.421211e+02	1.004046e+02	3.663260e+02
1.218000e+01	-7.007543e+02	-3.755367e+01	1.275105e+03	4.289977e+02	-1.224238e+02	3.800444e+02
1.219500e+01	-6.116753e+02	-6.184585e+01	1.309431e+03	4.411143e+02	8.473667e+01	3.767194e+02
1.220502e+01	-6.541861e+02	-5.234924e+01	1.302150e+03	4.384599e+02	-5.681671e+00	3.817509e+02
1.221000e+01	-6.455498e+02	-5.341433e+01	1.315008e+03	4.426203e+02	2.533062e+01	3.785989e+02
1.222500e+01	-6.705651e+02	-4.571348e+01	1.290904e+03	4.344843e+02	-4.771384e+01	3.785627e+02
1.224000e+01	-6.133420e+02	-6.081237e+01	1.292600e+03	4.355479e+02	6.397711e+01	3.764395e+02
1.225500e+01	-6.429392e+02	-5.027808e+01	1.291064e+03	4.345651e+02	7.147948e+00	3.725206e+02
1.226855e+01	-6.803535e+02	-4.426195e+01	1.303570e+03	4.386062e+02	-5.369563e+01	3.804124e+02
1.227000e+01	-6.446573e+02	-5.318748e+01	1.295962e+03	4.364017e+02	7.005594e+00	3.786354e+02
1.228500e+01	-6.529983e+02	-5.043282e+01	1.294840e+03	4.359000e+02	-9.840568e+00	3.779100e+02
1.230000e+01	-6.364535e+02	-5.499194e+01	1.290773e+03	4.347756e+02	1.745371e+01	3.779118e+02
1.230404e+01	-6.554453e+02	-5.123994e+01	1.309460e+03	4.408124e+02	1.628666e-01	3.800079e+02
1.231500e+01	-6.467768e+02	-5.272871e+01	1.306087e+03	4.397010e+02	1.368142e+01	3.783984e+02
1.233000e+01	-5.938573e+02	-6.626279e+01	1.338165e+03	4.506595e+02	1.497738e+02	3.741624e+02
1.234500e+01	-6.592490e+02	-4.904348e+01	1.296682e+03	4.364862e+02	-2.003049e+01	3.785168e+02
1.235852e+01	-6.639779e+02	-4.828522e+01	1.301587e+03	4.380951e+02	-2.416457e+01	3.793423e+02
1.236000e+01	-6.415341e+02	-5.346807e+01	1.306705e+03	4.399141e+02	2.480786e+01	3.769694e+02
1.237359e+01	-6.646747e+02	-4.851641e+01	1.301969e+03	4.382361e+02	-2.534056e+01	3.801080e+02
1.237500e+01	-6.423268e+02	-5.291467e+01	1.304577e+03	4.391748e+02	2.122435e+01	3.764603e+02
1.239000e+01	-6.569022e+02	-4.897264e+01	1.293141e+03	4.352920e+02	-1.887976e+01	3.773163e+02
1.239623e+01	-6.628285e+02	-4.837929e+01	1.302813e+03	4.384944e+02	-2.053821e+01	3.788762e+02
1.240500e+01	-6.487578e+02	-5.304399e+01	1.305203e+03	4.394565e+02	8.453131e+00	3.800267e+02
1.242000e+01	-6.580571e+02	-5.007461e+01	1.303923e+03	4.389309e+02	-1.044039e+01	3.794386e+02
1.243500e+01	-6.487921e+02	-5.200767e+01	1.299982e+03	4.376728e+02	3.441170e+00	3.783703e+02
1.245000e+01	-6.535537e+02	-5.036608e+01	1.298777e+03	4.372157e+02	-6.746876e+00	3.778739e+02
1.246500e+01	-6.481410e+02	-5.230039e+01	1.302792e+03	4.386143e+02	7.602857e+00	3.784579e+02
1.248000e+01	-6.565084e+02	-5.050214e+01	1.304651e+03	4.391920e+02	-6.712750e+00	3.794025e+02
1.249500e+01	-6.512004e+02	-5.135549e+01	1.302834e+03	4.385889e+02	1.867042e+00	3.783001e+02
1.251000e+01	-6.247508e+02	-5.319930e+01	1.301255e+03	4.379059e+02	5.403531e+01	3.679612e+02
1.252183e+01	-6.132916e+02	-5.697248e+01	1.313550e+03	4.420874e+02	8.869826e+01	3.683501e+02
1.252500e+01	-6.286026e+02	-5.604191e+01	1.315419e+03	4.428074e+02	5.942839e+01	3.745498e+02
1.254000e+01	-6.448014e+02	-5.378680e+01	1.291550e+03	4.349999e+02	1.808339e+00	3.797760e+02
1.255500e+01	-6.403356e+02	-5.486948e+01	1.314928e+03	4.426976e+02	3.522617e+01	3.785396e+02
1.257000e+01	-6.617558e+02	-4.905991e+01	1.297259e+03	4.367210e+02	-2.463009e+01	3.798256e+02
1.258500e+01	-6.413180e+02	-5.333818e+01	1.296585e+03	4.365820e+02	1.456065e+01	3.770753e+02
1.260000e+01	-6.551815e+02	-4.952468e+01	1.294872e+03	4.359002e+02	-1.378698e+01	3.773551e+02
1.261500e+01	-6.340900e+02	-5.726017e+01	1.315171e+03	4.429065e+02	4.705296e+01	3.796477e+02
1.262500e+01	-6.506885e+02	-5.256908e+01	1.304578e+03	4.392442e+02	4.048406e+00	3.802053e+02
1.263000e+01	-6.505896e+02	-5.226124e+01	1.309979e+03	4.409690e+02	1.019715e+01	3.793270e+02
1.264500e+01	-6.776013e+02	-4.441081e+01	1.295741e+03	4.360269e+02	-5.641043e+01	3.796187e+02
1.266000e+01	-6.594424e+02	-4.755701e+01	1.282643e+03	4.318004e+02	-3.448624e+01	3.765082e+02
1.267500e+01	-6.142742e+02	-6.142783e+01	1.307546e+03	4.404885e+02	7.757364e+01	3.774008e+02
1.269000e+01	-6.546634e+02	-4.989870e+01	1.295599e+03	4.361454e+02	-1.216009e+01	3.777386e+02
1.269676e+01	-6.653200e+02	-4.786377e+01	1.301319e+03	4.379971e+02	-2.699956e+01	3.792974e+02
1.270500e+01	-6.518654e+02	-5.218156e+01	1.303042e+03	4.387206e+02	2.059750e-01	3.801644e+02
1.272000e+01	-6.470522e+02	-5.320748e+01	1.311202e+03	4.414283e+02	1.829442e+01	3.791537e+02
1.272660e+01	-6.480021e+02	-5.361113e+01	1.305481e+03	4.395857e+02	9.982358e+00	3.806638e+02
1.273500e+01	-6.581250e+02	-4.953760e+01	1.302751e+03	4.385138e+02	-1.151759e+01	3.785520e+02
1.275000e+01	-6.878898e+02	-4.038613e+01	1.280234e+03	4.307468e+02	-9.191546e+01	3.783031e+02
1.276500e+01	-7.042037e+02	-3.852977e+01	1.277722e+03	4.299817e+02	-1.273169e+02	3.834240e+02
1.276895e+01	-7.245816e+02	-3.539385e+01	1.307851e+03	4.398423e+02	-1.356287e+02	3.867919e+02
1.277597e+01	-6.400402e+02	-5.496591e+01	1.299744e+03	4.377251e+02	1.964853e+01	3.792026e+02
1.278000e+01	-6.036325e+02	-5.945868e+01	1.332135e+03	4.482488e+02	1.270642e+02	3.670598e+02
1.278505e+01	-6.812813e+02	-4.460494e+01	1.300551e+03	4.376615e+02	-5.899716e+01	3.816013e+02
1.279500e+01	-6.491337e+02	-5.195727e+01	1.306908e+03	4.399097e+02	1.013126e+01	3.781602e+02
1.281000e+01	-6.564953e+02	-4.946082e+01	1.294594e+03	4.358107e+02	-1.677705e+01	3.779403e+02
1.281651e+01	-6.637992e+02	-4.821452e+01	1.301902e+03	4.382019e+02	-2.342538e+01	3.791213e+02
1.282500e+01	-6.505681e+02	-5.254795e+01	1.304319e+03	4.391558e+02	4.044391e+00	3.801016e+02
1.284000e+01	-6.430281e+02	-5.509326e+01	1.320630e+03	4.446085e+02	3.556881e+01	3.800996e+02
1.285500e+01	-6.584311e+02	-4.951047e+01	1.304340e+03	4.390335e+02	-1.043932e+01	3.785789e+02
1.287000e+01	-6.599030e+02	-4.788437e+01	1.287757e+03	4.334862e+02	-3.019982e+01	3.771263e+02
1.288500e+01	-6.436728e+02	-5.499342e+01	1.318154e+03	4.438015e+02	3.164806e+01	3.803720e+02
1.290000e+01	-6.483795e+02	-5.343633e+01	1.317531e+03	4.434832e+02	2.211933e+01	3.800082e+02
1.291500e+01	-6.638346e+02	-4.633359e+01	1.283600e+03	4.320554e+02	-4.187300e+01	3.765173e+02
1.293000e+01	-6.217419e+02	-5.919225e+01	1.309161e+03	4.409391e+02	6.515934e+01	3.770310e+02
1.293662e+01	-6.523470e+02	-5.134722e+01	1.303443e+03	4.388086e+02	1.408882e-01	3.788448e+02
1.294500e+01	-6.531651e+02	-5.082008e+01	1.299810e+03	4.375977e+02	-5.109700e+00	3.784609e+02
1.296000e+01	-6.618758e+02	-4.732428e+01	1.285569e+03	4.327644e+02	-3.629337e+01	3.772254e+02
1.297500e+01	-6.663345e+02	-4.814073e+01	1.319970e+03	4.441134e+02	-9.354484e+00	3.793963e+02
1.299000e+01	-6.634485e+02	-4.759087e+01	1.299683e+03	4.374133e+02	-2.469385e+01	3.778983e+02
1.300500e+01	-6.581242e+02	-4.959282e+01	1.296265e+03	4.364248e+02	-1.845803e+01	3.789554e+02
1.302000e+01	-6.429444e+02	-5.519144e+01	1.317775e+03	4.436837e+02	3.264609e+01	3.803642e+02
1.303233e+01	-6.933826e+02	-4.194201e+01	1.299444e+03	4.372390e+02	-8.374685e+01	3.830833e+02
1.303500e+01	-6.631246e+02	-4.984638e+01	1.306013e+03	4.396528e+02	-1.861387e+01	3.815777e+02
1.305000e+01	-6.498952e+02	-5.202992e+01	1.299229e+03	4.374425e+02	3.326148e-01	3.790236e+02
1.306500e+01	-6.754640e+02	-4.005081e+01	1.275179e+03	4.289170e+02	-7.128626e+01	3.714334e+02
1.308000e+01	-6.414121e+02	-5.476719e+01	1.309897e+03	4.410482e+02	2.769635e+01	3.791374e+02
1.309500e+01	-6.690498e+02	-4.657210e+01	1.298558e+03	4.370331e+02	-3.691066e+01	3.789785e+02
1.311000e+01	-6.580337e+02	-4.879864e+01	1.289913e+03	4.342496e+02	-2.456200e+01	3.777332e+02
1.312500e+01	-6.421597e+02	-5.432814e+01	1.312645e+03	4.419099e+02	2.932465e+01	3.786020e+02
1.314000e+01	-6.666543e+02	-4.686920e+01	1.294115e+03	4.355715e+02	-3.685742e+01	3.785004e+02
1.315500e+01	-6.445583e+02	-5.490763e+01	1.320490e+03	4.445612e+02	3.234963e+01	3.805635e+02
1.317000e+01	-6.576045e+02	-4.969896e+01	1.303874e+03	4.388838e+02	-9.331582e+00	3.785171e+02
1.318500e+01	-6.590286e+02	-4.831957e+01	1.290292e+03	4.343385e+02	-2.594280e+01	3.773557e+02
1.319293e+01	-6.475217e+02	-5.324910e+01	1.307288e+03	4.401519e+02	1.311538e+01	3.796715e+02
1.320000e+01	-6.571381e+02	-4.897724e+01	1.288676e+03	4.338598e+02	-2.411816e+01	3.776416e+02
1.321391e+01	-6.519207e+02	-5.181460e+01	1.299900e+03	4.376646e+02	-3.035404e+00	3.796598e+02
1.321500e+01	-6.545197e+02	-5.062920e+01	1.298866e+03	4.372664e+02	-8.818919e+00	3.788619e+02
1.322745e+01	-6.698341e+02	-4.646931e+01	1.303860e+03	4.387677e+02	-3.281670e+01	3.789327e+02
1.323000e+01	-6.573719e+02	-5.084066e+01	1.303197e+03	4.387494e+02	-1.025653e+01	3.805431e+02
1.324500e+01	-6.563524e+02	-4.983952e+01	1.308386e+03	4.403553e+02	-2.022712e+00	3.779379e+02
1.326000e+01	-6.584346e+02	-4.972038e+01	1.303536e+03	4.387807e+02	-1.144556e+01	3.790314e+02
1.327500e+01	-6.410435e+02	-5.328539e+01	1.304525e+03	4.391828e+02	2.363167e+01	3.764515e+02
1.329000e+01	-6.197296e+02	-6.204229e+01	1.332112e+03	4.486579e+02	9.208597e+01	3.801773e+02
1.330500e+01	-6.343000e+02	-5.754115e+01	1.337654e+03	4.502461e+02	7.036178e+01	3.792936e+02
1.332000e+01	-6.554428e+02	-4.969424e+01	1.295019e+03	4.359686e+02	-1.427057e+01	3.777915e+02
1.333151e+01	-6.430202e+02	-5.399874e+01	1.305689e+03	4.396366e+02	2.029928e+01	3.788056e+02
1.333500e+01	-6.507810e+02	-5.162316e+01	1.303855e+03	4.389388e+02	3.665564e+00	3.785211e+02
1.335000e+01	-6.736106e+02	-4.589412e+01	1.301678e+03	4.380428e+02	-4.265749e+01	3.799624e+02
1.336500e+01	-6.411204e+02	-5.425186e+01	1.310172e+03	4.411077e+02	2.890587e+01	3.780199e+02
1.337850e+01	-6.413922e+02	-5.483299e+01	1.306884e+03	4.400718e+02	2.446378e+01	3.794278e+02
1.338000e+01	-6.672630e+02	-4.839397e+01	1.299152e+03	4.373383e+02	-3.365614e+01	3.813815e+02
1.339500e+01	-6.585353e+02	-4.914813e+01	1.295237e+03	4.360304e+02	-2.014517e+01	3.784018e+02
1.340689e+01	-6.393377e+02	-5.559831e+01	1.307953e+03	4.404564e+02	2.941376e+01	3.797169e+02
1.341000e+01	-6.475752e+02	-5.219076e+01	1.303797e+03	4.389262e+02	9.927173e+00	3.778946e+02
1.342500e+01	-6.439999e+02	-5.353672e+01	1.303812e+03	4.389958e+02	1.654587e+01	3.785422e+02
1.344000e+01	-6.494723e+02	-5.251392e+01	1.307971e+03	4.403506e+02	1.023801e+01	3.792906e+02
1.345500e+01	-6.369218e+02	-5.629402e+01	1.307894e+03	4.404734e+02	3.397707e+01	3.797085e+02
1.347000e+01	-6.619681e+02	-4.869924e+01	1.296687e+03	4.364911e+02	-2.547441e+01	3.793095e+02
1.348500e+01	-6.319184e+02	-5.735312e+01	1.308081e+03	4.405615e+02	4.395414e+01	3.790172e+02
1.349187e+01	-6.595313e+02	-5.150232e+01	1.305825e+03	4.396688e+02	-1.237831e+01	3.828264e+02
1.350000e+01	-6.583692e+02	-4.834099e+01	1.283084e+03	4.320079e+02	-3.224397e+01	3.773542e+02
1.350888e+01	-6.703959e+02	-4.691085e+01	1.300795e+03	4.377978e+02	-3.752071e+01	3.801905e+02
1.351500e+01	-6.437199e+02	-5.418179e+01	1.318071e+03	4.436944e+02	3.194564e+01	3.789028e+02
1.353000e+01	-6.665768e+02	-4.743415e+01	1.290816e+03	4.345406e+02	-4.053885e+01	3.796407e+02
1.354500e+01	-6.524916e+02	-5.056135e+01	1.299265e+03	4.373685e+02	-4.136720e+00	3.776544e+02
1.356000e+01	-6.788970e+02	-4.414120e+01	1.300743e+03	4.376608e+02	-5.359818e+01	3.795449e+02
1.356489e+01	-6.509127e+02	-5.272618e+01	1.298625e+03	4.372949e+02	-2.848044e+00	3.808805e+02
1.357500e+01	-6.419685e+02	-5.394041e+01	1.309128e+03	4.407533e+02	2.621677e+01	3.779379e+02
1.358857e+01	-6.432199e+02	-5.390577e+01	1.305255e+03	4.394909e+02	1.948131e+01	3.787535e+02
